image_name,component_id,area,perimeter,circularity,eccentricity,centroid_x,centroid_y,bbox_min_row,bbox_min_col,bbox_max_row,bbox_max_col
TCGA-21-5784-01Z-00-DX1,4,21.0,18.3105,0.7871,0.7759,49.8095,8.9048,6,48,13,53
TCGA-21-5784-01Z-00-DX1,5,34.0,22.1028,0.8746,0.8242,251.2647,9.7941,6,249,15,254
TCGA-21-5784-01Z-00-DX1,6,21.0,20.2067,0.6463,0.8389,72.1905,10.0952,7,69,13,76
TCGA-21-5784-01Z-00-DX1,7,38.0,28.3465,0.5943,0.9546,37.5789,13.2895,8,36,20,40
TCGA-21-5784-01Z-00-DX1,8,23.0,19.6513,0.7484,0.6635,85.6087,10.2174,8,83,14,89
TCGA-21-5784-01Z-00-DX1,9,51.0,25.895,0.9558,0.6533,191.8039,11.6471,8,189,17,196
TCGA-21-5784-01Z-00-DX1,11,15.0,13.5029,1.0,0.4899,153.4,13.4,12,152,16,156
TCGA-21-5784-01Z-00-DX1,12,10.0,14.5183,0.5962,0.9237,226.4,13.5,12,224,16,229
TCGA-21-5784-01Z-00-DX1,13,37.0,23.2135,0.8628,0.7415,95.4595,16.1081,13,93,21,99
TCGA-21-5784-01Z-00-DX1,14,17.0,16.4144,0.7929,0.7494,158.2353,16.5294,14,156,20,161
TCGA-21-5784-01Z-00-DX1,15,27.0,19.6513,0.8786,0.8481,51.7407,18.2222,15,50,23,55
TCGA-21-5784-01Z-00-DX1,16,21.0,17.7552,0.8371,0.8714,235.2381,20.2381,18,233,24,239
TCGA-21-5784-01Z-00-DX1,17,33.0,22.1028,0.8488,0.5528,64.6364,21.3939,19,62,26,69
TCGA-21-5784-01Z-00-DX1,18,11.0,12.3921,0.9001,0.8697,44.9091,24.2727,22,44,27,47
TCGA-21-5784-01Z-00-DX1,19,18.0,15.8591,0.8993,0.6332,173.0556,24.6111,22,171,28,176
TCGA-21-5784-01Z-00-DX1,21,8.0,10.496,0.9125,0.8843,230.75,24.875,24,229,27,233
TCGA-21-5784-01Z-00-DX1,22,24.0,18.6359,0.8684,0.7958,74.4583,28.4583,25,73,32,77
TCGA-21-5784-01Z-00-DX1,23,24.0,20.2067,0.7386,0.9109,131.0,28.75,25,129,33,134
TCGA-21-5784-01Z-00-DX1,24,93.0,71.116,0.2311,0.961,205.914,34.4839,25,194,42,218
TCGA-21-5784-01Z-00-DX1,25,8.0,9.9407,1.0,0.5774,31.0,27.5,26,30,30,33
TCGA-21-5784-01Z-00-DX1,26,19.0,16.4144,0.8862,0.6702,36.1053,31.7895,29,34,35,39
TCGA-21-5784-01Z-00-DX1,27,11.0,11.8368,0.9866,0.2697,124.8182,30.8182,29,123,33,127
TCGA-21-5784-01Z-00-DX1,28,15.0,16.9698,0.6546,0.9365,17.7333,33.0667,30,16,37,20
TCGA-21-5784-01Z-00-DX1,30,29.0,18.8659,1.0,0.5418,157.5862,33.5517,31,155,37,161
TCGA-21-5784-01Z-00-DX1,32,31.0,20.762,0.9037,0.8349,69.3548,39.1613,36,67,43,73
TCGA-21-5784-01Z-00-DX1,33,9.0,10.496,1.0,0.6946,36.1111,40.3333,39,35,43,38
TCGA-21-5784-01Z-00-DX1,34,39.0,28.5765,0.6001,0.7706,41.8205,43.0513,40,39,48,48
TCGA-21-5784-01Z-00-DX1,36,41.0,35.2803,0.4139,0.7918,221.1951,48.7073,43,218,54,225
TCGA-21-5784-01Z-00-DX1,37,8.0,9.7106,1.0,0.6124,103.125,45.125,44,102,47,105
TCGA-21-5784-01Z-00-DX1,38,19.0,16.1844,0.9115,0.7932,59.2632,47.6316,45,58,51,62
TCGA-21-5784-01Z-00-DX1,39,15.0,13.5029,1.0,0.4899,46.6,48.6,47,45,51,49
TCGA-21-5784-01Z-00-DX1,40,27.0,18.3105,1.0,0.3341,136.5926,49.7407,47,134,53,140
TCGA-21-5784-01Z-00-DX1,42,8.0,11.8368,0.7175,0.864,238.875,52.125,50,238,55,241
TCGA-21-5784-01Z-00-DX1,44,16.0,14.2883,0.9849,0.7862,18.625,54.1875,52,17,57,21
TCGA-21-5784-01Z-00-DX1,45,23.0,18.0805,0.8841,0.8189,52.6957,54.8261,53,50,58,56
TCGA-21-5784-01Z-00-DX1,46,36.0,32.5988,0.4257,0.626,78.9722,56.0833,53,76,62,83
TCGA-21-5784-01Z-00-DX1,47,10.0,11.8368,0.8969,0.6811,216.1,56.6,55,215,59,219
TCGA-21-5784-01Z-00-DX1,48,7.0,9.1553,1.0,0.8165,10.0,58.0,57,9,60,12
TCGA-21-5784-01Z-00-DX1,50,69.0,51.6948,0.3245,0.9566,36.8841,64.8841,58,29,71,46
TCGA-21-5784-01Z-00-DX1,51,16.0,16.4144,0.7462,0.8384,238.625,60.5625,58,237,64,242
TCGA-21-5784-01Z-00-DX1,52,5.0,7.8145,1.0,0.8165,41.8,59.6,59,41,61,44
TCGA-21-5784-01Z-00-DX1,54,5.0,9.1553,0.7496,0.9242,217.6,62.2,62,216,64,220
TCGA-21-5784-01Z-00-DX1,55,15.0,15.0737,0.8296,0.846,61.8667,65.0,63,60,68,65
TCGA-21-5784-01Z-00-DX1,56,8.0,9.9407,1.0,0.5774,87.0,64.5,63,86,67,89
TCGA-21-5784-01Z-00-DX1,57,19.0,15.629,0.9775,0.7767,197.3158,65.5789,63,196,69,200
TCGA-21-5784-01Z-00-DX1,58,6.0,9.1553,0.8995,0.8704,25.6667,65.5,64,25,68,27
TCGA-21-5784-01Z-00-DX1,59,11.0,11.6068,1.0,0.7084,119.3636,65.9091,65,118,68,122
TCGA-21-5784-01Z-00-DX1,60,16.0,14.2883,0.9849,0.5084,245.625,67.25,65,244,70,248
TCGA-21-5784-01Z-00-DX1,61,16.0,14.2883,0.9849,0.7118,214.3125,68.0625,66,213,71,217
TCGA-21-5784-01Z-00-DX1,63,14.0,12.9475,1.0,0.2037,207.2857,69.5,68,206,72,210
TCGA-21-5784-01Z-00-DX1,64,24.0,22.1028,0.6173,0.9502,27.3333,72.375,70,23,75,32
TCGA-21-5784-01Z-00-DX1,65,14.0,14.2883,0.8617,0.8742,57.6429,71.8571,70,56,75,60
TCGA-21-5784-01Z-00-DX1,66,21.0,17.5251,0.8592,0.8885,38.4286,75.0476,72,37,79,41
TCGA-21-5784-01Z-00-DX1,67,60.0,51.6948,0.2821,0.8954,160.15,77.4333,73,154,83,168
TCGA-21-5784-01Z-00-DX1,68,8.0,9.7106,1.0,0.6124,63.125,75.125,74,62,77,65
TCGA-21-5784-01Z-00-DX1,69,22.0,16.9698,0.96,0.7525,93.5,76.0909,74,91,79,97
TCGA-21-5784-01Z-00-DX1,71,10.0,11.0514,1.0,0.7906,243.0,75.5,74,242,78,245
TCGA-21-5784-01Z-00-DX1,72,54.0,46.8871,0.3087,0.9299,46.3333,83.3519,76,44,93,51
TCGA-21-5784-01Z-00-DX1,73,23.0,18.0805,0.8841,0.7821,175.6087,77.6087,76,173,81,179
TCGA-21-5784-01Z-00-DX1,74,9.0,10.266,1.0,0.0,210.0,79.0,78,209,81,212
TCGA-21-5784-01Z-00-DX1,75,9.0,10.266,1.0,0.0,237.0,81.0,80,236,83,239
TCGA-21-5784-01Z-00-DX1,76,58.0,35.8357,0.5676,0.9266,33.1379,86.5172,81,28,93,38
TCGA-21-5784-01Z-00-DX1,78,32.0,28.8066,0.4846,0.9586,69.4688,90.5625,85,66,96,73
TCGA-21-5784-01Z-00-DX1,79,5.0,7.8145,1.0,0.8165,251.6,86.2,85,251,88,253
TCGA-21-5784-01Z-00-DX1,81,26.0,19.6513,0.8461,0.8716,92.1538,88.6923,86,89,92,96
TCGA-21-5784-01Z-00-DX1,83,46.0,26.6804,0.812,0.5925,138.1739,91.1739,88,135,96,143
TCGA-21-5784-01Z-00-DX1,84,24.0,18.8659,0.8474,0.8541,57.6667,91.25,89,55,95,61
TCGA-21-5784-01Z-00-DX1,85,29.0,21.5474,0.7849,0.9146,77.5862,93.7241,90,75,98,81
TCGA-21-5784-01Z-00-DX1,87,13.0,15.0737,0.719,0.9415,22.3077,92.4615,91,20,95,26
TCGA-21-5784-01Z-00-DX1,88,19.0,15.629,0.9775,0.7027,197.2105,92.9474,91,195,96,200
TCGA-21-5784-01Z-00-DX1,89,25.0,18.8659,0.8827,0.6515,187.56,96.0,93,185,99,191
TCGA-21-5784-01Z-00-DX1,90,20.0,16.1844,0.9595,0.8058,172.3,96.6,95,170,99,176
TCGA-21-5784-01Z-00-DX1,91,18.0,15.629,0.926,0.8232,49.3889,97.7778,96,47,100,53
TCGA-21-5784-01Z-00-DX1,94,41.0,24.5543,0.8546,0.8545,95.9024,101.6585,99,92,105,101
TCGA-21-5784-01Z-00-DX1,95,9.0,10.496,1.0,0.6946,28.6667,101.1111,100,27,103,31
TCGA-21-5784-01Z-00-DX1,96,32.0,23.4435,0.7317,0.9217,118.9688,103.4688,101,115,107,124
TCGA-21-5784-01Z-00-DX1,97,38.0,23.9989,0.8291,0.8116,195.5789,104.8684,101,193,110,199
TCGA-21-5784-01Z-00-DX1,98,21.0,17.7552,0.8371,0.8589,147.619,104.7143,102,146,109,151
TCGA-21-5784-01Z-00-DX1,99,24.0,17.5251,0.982,0.7875,50.0,105.5,103,48,109,53
TCGA-21-5784-01Z-00-DX1,100,35.0,24.5543,0.7295,0.9279,175.4571,104.9143,103,171,108,181
TCGA-21-5784-01Z-00-DX1,101,24.0,19.4213,0.7996,0.8984,38.9583,108.0833,105,37,112,42
TCGA-21-5784-01Z-00-DX1,103,5.0,8.5999,0.8496,0.9381,252.2,108.2,107,251,110,254
TCGA-21-5784-01Z-00-DX1,104,28.0,19.6513,0.9111,0.7159,99.3571,110.5357,108,96,114,103
TCGA-21-5784-01Z-00-DX1,106,12.0,12.9475,0.8995,0.8038,161.0833,111.4167,109,160,114,163
TCGA-21-5784-01Z-00-DX1,108,22.0,18.8659,0.7767,0.891,17.2727,111.7273,110,14,115,21
TCGA-21-5784-01Z-00-DX1,109,40.0,30.7027,0.5332,0.3434,78.65,113.075,110,75,118,84
TCGA-21-5784-01Z-00-DX1,110,35.0,22.1028,0.9003,0.5235,125.3429,112.6571,110,122,117,129
TCGA-21-5784-01Z-00-DX1,111,24.0,18.0805,0.9226,0.5924,186.7917,113.7917,111,185,117,190
TCGA-21-5784-01Z-00-DX1,113,26.0,18.3105,0.9745,0.7694,59.0385,114.9231,113,56,118,63
TCGA-21-5784-01Z-00-DX1,114,39.0,24.2289,0.8348,0.8064,92.4872,117.5897,114,89,123,96
TCGA-21-5784-01Z-00-DX1,115,12.0,12.3921,0.982,0.8165,43.6667,117.3333,116,42,120,46
TCGA-21-5784-01Z-00-DX1,116,19.0,16.7397,0.8521,0.8215,71.2105,118.9474,116,70,122,74
TCGA-21-5784-01Z-00-DX1,117,8.0,10.496,0.9125,0.8843,18.25,118.125,117,17,120,21
TCGA-21-5784-01Z-00-DX1,118,8.0,10.496,0.9125,0.8843,156.75,118.875,118,155,121,159
TCGA-21-5784-01Z-00-DX1,119,18.0,17.5251,0.7365,0.9121,58.4444,120.4444,119,55,123,62
TCGA-21-5784-01Z-00-DX1,120,26.0,20.9921,0.7414,0.9001,105.6923,122.1538,119,103,126,110
TCGA-21-5784-01Z-00-DX1,121,17.0,14.8436,0.9696,0.7593,241.0588,120.4118,119,239,123,244
TCGA-21-5784-01Z-00-DX1,122,15.0,13.5029,1.0,0.4899,5.4,121.6,120,4,124,8
TCGA-21-5784-01Z-00-DX1,123,23.0,17.2951,0.9663,0.7575,171.6087,121.5652,120,169,124,175
TCGA-21-5784-01Z-00-DX1,125,13.0,13.1775,0.9408,0.6618,66.9231,123.1538,121,65,126,69
TCGA-21-5784-01Z-00-DX1,126,42.0,25.3397,0.822,0.8789,120.8571,125.6667,121,118,131,124
TCGA-21-5784-01Z-00-DX1,127,9.0,11.8368,0.8072,0.86,187.1111,123.2222,122,185,125,190
TCGA-21-5784-01Z-00-DX1,128,32.0,20.2067,0.9849,0.6608,150.9688,125.6562,123,148,129,155
TCGA-21-5784-01Z-00-DX1,129,19.0,18.3105,0.7121,0.8677,230.3684,124.1579,123,227,127,234
TCGA-21-5784-01Z-00-DX1,130,35.0,23.6736,0.7848,0.8783,57.0857,126.9714,124,53,131,62
TCGA-21-5784-01Z-00-DX1,131,11.0,12.3921,0.9001,0.6901,36.2727,126.2727,125,35,129,39
TCGA-21-5784-01Z-00-DX1,132,28.0,18.8659,0.9886,0.5054,75.6429,127.7857,125,73,131,79
TCGA-21-5784-01Z-00-DX1,133,6.0,8.3699,1.0,0.7906,236.0,125.5,125,235,127,238
TCGA-21-5784-01Z-00-DX1,134,40.0,23.9989,0.8727,0.8168,138.025,129.575,126,136,135,142
TCGA-21-5784-01Z-00-DX1,135,16.0,14.2883,0.9849,0.7862,250.1875,128.375,127,248,131,253
TCGA-21-5784-01Z-00-DX1,136,9.0,11.0514,0.926,0.7889,167.3333,129.0,128,166,131,170
TCGA-21-5784-01Z-00-DX1,137,19.0,16.1844,0.9115,0.6826,235.1053,131.2105,129,233,134,238
TCGA-21-5784-01Z-00-DX1,138,16.0,14.2883,0.9849,0.7002,99.5,131.8125,130,98,135,102
TCGA-21-5784-01Z-00-DX1,139,49.0,30.7027,0.6532,0.9491,160.6327,134.1429,130,156,139,167
TCGA-21-5784-01Z-00-DX1,140,20.0,16.1844,0.9595,0.5778,66.15,133.55,132,64,137,69
TCGA-21-5784-01Z-00-DX1,142,8.0,9.7106,1.0,0.6124,224.875,134.125,133,224,136,227
TCGA-21-5784-01Z-00-DX1,143,25.0,18.0805,0.961,0.4633,147.2,135.92,134,145,139,151
TCGA-21-5784-01Z-00-DX1,144,19.0,16.1844,0.9115,0.7397,243.6316,136.1053,134,242,139,247
TCGA-21-5784-01Z-00-DX1,145,17.0,15.0737,0.9402,0.7993,251.1176,136.0,134,249,139,254
TCGA-21-5784-01Z-00-DX1,146,29.0,22.1028,0.746,0.8921,116.4828,138.1724,135,114,143,120
TCGA-21-5784-01Z-00-DX1,147,19.0,16.1844,0.9115,0.7621,126.6316,139.6842,137,125,143,129
TCGA-21-5784-01Z-00-DX1,148,49.0,35.2803,0.4947,0.8504,92.2857,142.2653,138,88,148,97
TCGA-21-5784-01Z-00-DX1,149,19.0,18.0805,0.7304,0.8835,237.6316,140.6842,138,236,145,240
TCGA-21-5784-01Z-00-DX1,150,21.0,16.7397,0.9417,0.6951,154.8571,141.4762,140,152,144,158
TCGA-21-5784-01Z-00-DX1,151,55.0,39.9532,0.433,0.9794,224.4545,142.3091,140,216,145,233
TCGA-21-5784-01Z-00-DX1,152,9.0,11.8368,0.8072,0.8909,132.6667,142.8889,141,132,146,135
TCGA-21-5784-01Z-00-DX1,153,35.0,24.7843,0.716,0.7649,249.2,144.0857,141,246,148,254
TCGA-21-5784-01Z-00-DX1,154,25.0,17.5251,1.0,0.6579,110.8,144.56,142,109,148,114
TCGA-21-5784-01Z-00-DX1,156,16.0,14.5183,0.9539,0.3812,122.6875,144.875,143,121,148,126
TCGA-21-5784-01Z-00-DX1,157,14.0,13.7329,0.9329,0.8713,6.0,146.5,145,4,149,9
TCGA-21-5784-01Z-00-DX1,158,33.0,22.9835,0.785,0.9092,137.7273,147.6364,146,134,150,143
TCGA-21-5784-01Z-00-DX1,159,12.0,12.3921,0.982,0.8165,66.3333,149.6667,148,65,152,69
TCGA-21-5784-01Z-00-DX1,161,20.0,16.1844,0.9595,0.727,13.6,164.5,162,12,168,16
TCGA-21-5784-01Z-00-DX1,162,13.0,12.3921,1.0,0.5236,20.3846,165.6154,164,19,168,23
TCGA-21-5784-01Z-00-DX1,163,11.0,11.6068,1.0,0.7084,206.6364,165.0909,164,205,167,209
TCGA-21-5784-01Z-00-DX1,164,28.0,25.3397,0.548,0.5883,5.8929,169.5,166,3,173,10
TCGA-21-5784-01Z-00-DX1,166,9.0,10.266,1.0,0.0,13.0,173.0,172,12,175,15
TCGA-21-5784-01Z-00-DX1,167,14.0,13.5029,0.9649,0.8165,30.8571,173.0714,172,29,175,34
TCGA-21-5784-01Z-00-DX1,168,9.0,10.496,1.0,0.6946,78.6667,174.1111,173,77,176,81
TCGA-21-5784-01Z-00-DX1,169,16.0,14.8436,0.9125,0.8142,5.0,177.5,176,3,180,8
TCGA-21-5784-01Z-00-DX1,173,13.0,12.9475,0.9745,0.744,5.6154,187.4615,186,4,190,8
TCGA-21-5784-01Z-00-DX1,174,5.0,7.8145,1.0,0.8165,94.4,187.8,187,94,190,96
TCGA-21-5784-01Z-00-DX1,175,8.0,9.7106,1.0,0.6124,224.875,189.125,188,224,191,227
TCGA-21-5784-01Z-00-DX1,176,11.0,11.6068,1.0,0.7084,27.0909,190.3636,189,26,193,29
TCGA-21-5784-01Z-00-DX1,180,13.0,14.2883,0.8002,0.8676,182.9231,196.0769,195,180,198,186
TCGA-21-5784-01Z-00-DX1,182,6.0,8.3699,1.0,0.7906,216.0,196.5,196,215,198,218
TCGA-21-5784-01Z-00-DX1,183,8.0,9.7106,1.0,0.6124,1.875,198.875,198,1,201,4
TCGA-21-5784-01Z-00-DX1,185,10.0,11.0514,1.0,0.7906,19.5,199.0,198,18,201,22
TCGA-21-5784-01Z-00-DX1,187,6.0,9.1553,0.8995,0.488,109.3333,201.1667,200,108,203,111
TCGA-21-5784-01Z-00-DX1,188,17.0,14.2883,1.0,0.6259,163.1176,203.4118,202,161,206,166
TCGA-21-5784-01Z-00-DX1,189,15.0,13.5029,1.0,0.4899,212.4,203.6,202,211,206,215
TCGA-21-5784-01Z-00-DX1,190,15.0,14.2883,0.9233,0.7513,251.2,204.0667,203,249,207,254
TCGA-21-5784-01Z-00-DX1,191,22.0,19.1912,0.7506,0.9351,140.7727,204.9091,204,137,207,145
TCGA-21-5784-01Z-00-DX1,192,14.0,12.9475,1.0,0.2037,170.5,206.7143,205,169,209,173
TCGA-21-5784-01Z-00-DX1,193,14.0,12.9475,1.0,0.2037,88.7143,207.5,206,87,210,91
TCGA-21-5784-01Z-00-DX1,195,6.0,8.5999,1.0,0.6742,178.8333,208.8333,208,178,211,181
TCGA-21-5784-01Z-00-DX1,198,18.0,15.8591,0.8993,0.6894,62.2222,214.1667,212,60,217,66
TCGA-21-5784-01Z-00-DX1,199,34.0,24.2289,0.7278,0.8443,156.1765,217.6176,215,152,221,162
TCGA-21-5784-01Z-00-DX1,200,16.0,14.2883,0.9849,0.6017,117.25,219.5625,218,115,222,120
TCGA-21-5784-01Z-00-DX1,201,30.0,23.2135,0.6996,0.8523,212.9333,220.9,219,210,224,218
TCGA-21-5784-01Z-00-DX1,202,19.0,16.9698,0.8291,0.7829,31.5263,223.0,220,30,226,35
TCGA-21-5784-01Z-00-DX1,203,17.0,15.629,0.8746,0.8458,229.8235,221.5294,220,227,224,233
TCGA-21-5784-01Z-00-DX1,204,22.0,18.0805,0.8457,0.8559,190.1818,222.1364,221,187,225,194
TCGA-21-5784-01Z-00-DX1,205,10.0,11.0514,1.0,0.6124,252.0,223.8,222,251,226,254
TCGA-21-5784-01Z-00-DX1,206,12.0,12.3921,0.982,0.6462,72.5833,226.25,225,71,229,75
TCGA-21-5784-01Z-00-DX1,207,5.0,8.5999,0.8496,0.7871,4.0,227.2,226,3,229,6
TCGA-21-5784-01Z-00-DX1,208,8.0,9.7106,1.0,0.6124,79.125,226.875,226,78,229,81
TCGA-21-5784-01Z-00-DX1,209,7.0,9.1553,1.0,0.378,188.7143,227.0,226,188,229,191
TCGA-21-5784-01Z-00-DX1,210,25.0,20.762,0.7288,0.9104,217.56,227.56,226,214,231,222
TCGA-21-5784-01Z-00-DX1,211,19.0,16.1844,0.9115,0.8097,228.7368,228.4211,227,226,231,232
TCGA-21-5784-01Z-00-DX1,212,8.0,10.496,0.9125,0.8124,134.625,228.75,228,133,231,137
TCGA-21-5784-01Z-00-DX1,213,20.0,18.3105,0.7496,0.8734,240.05,230.1,228,237,233,244
TCGA-21-5784-01Z-00-DX1,214,9.0,11.0514,0.926,0.5612,252.2222,229.6667,228,251,232,254
TCGA-21-5784-01Z-00-DX1,215,10.0,11.0514,1.0,0.7906,104.5,230.0,229,103,232,107
TCGA-21-5784-01Z-00-DX1,216,5.0,7.8145,1.0,0.8165,153.2,229.6,229,152,231,155
TCGA-21-5784-01Z-00-DX1,218,16.0,15.629,0.8231,0.894,115.875,231.9375,231,113,234,120
TCGA-21-5784-01Z-00-DX1,219,26.0,23.7689,0.5783,0.9611,142.1154,233.0,232,137,236,147
TCGA-21-5784-01Z-00-DX1,220,15.0,13.5029,1.0,0.4899,6.4,234.6,233,5,237,9
TCGA-21-5784-01Z-00-DX1,221,24.0,22.1028,0.6173,0.9383,217.5,234.4583,233,213,237,223
TCGA-21-5784-01Z-00-DX1,222,32.0,21.3174,0.8849,0.834,193.0625,237.6562,234,191,242,196
TCGA-21-5784-01Z-00-DX1,223,19.0,15.629,0.9775,0.7585,206.1579,235.5263,234,204,238,210
TCGA-21-5784-01Z-00-DX1,224,27.0,19.4213,0.8995,0.7856,183.2222,237.8519,236,180,241,187
TCGA-21-5784-01Z-00-DX1,225,29.0,30.9327,0.3809,0.9838,178.1379,240.8276,237,174,247,185
TCGA-21-5784-01Z-00-DX1,226,11.0,11.6068,1.0,0.7084,38.3636,239.0909,238,37,241,41
TCGA-21-5784-01Z-00-DX1,228,11.0,11.6068,1.0,0.7084,230.3636,240.0909,239,229,242,233
TCGA-21-5784-01Z-00-DX1,229,8.0,9.7106,1.0,0.6124,73.125,240.875,240,72,243,75
TCGA-21-5784-01Z-00-DX1,230,5.0,8.0446,0.9709,0.0,168.0,241.0,240,167,243,170
TCGA-21-5784-01Z-00-DX1,231,16.0,14.2883,0.9849,0.6002,241.4375,241.375,240,239,244,244
TCGA-21-5784-01Z-00-DX1,233,18.0,14.8436,1.0,0.6124,209.0,243.6667,242,207,246,212
TCGA-21-5784-01Z-00-DX1,234,19.0,16.4144,0.8862,0.7266,236.8421,244.6316,242,235,248,240
TCGA-21-5784-01Z-00-DX1,235,16.0,15.0737,0.8849,0.6644,91.25,244.8125,243,89,248,94
TCGA-21-5784-01Z-00-DX1,236,7.0,9.7106,0.9329,0.8887,45.7143,244.4286,244,44,246,48
TCGA-21-5784-01Z-00-DX1,237,17.0,19.6513,0.5532,0.9296,55.9412,248.5882,247,52,251,60
TCGA-21-5784-01Z-00-DX1,238,12.0,12.3921,0.982,0.6462,164.5833,248.75,247,163,251,167
TCGA-21-5784-01Z-00-DX1,239,14.0,13.7329,0.9329,0.6859,222.1429,248.5,247,220,251,225
TCGA-21-5784-01Z-00-DX1,241,16.0,14.2883,0.9849,0.7118,84.9375,250.3125,249,83,253,88
TCGA-21-5784-01Z-00-DX1,242,28.0,20.2067,0.8617,0.7775,241.5,251.0,249,238,254,246
TCGA-21-5784-01Z-00-DX1,243,19.0,16.1844,0.9115,0.7932,119.3684,252.7368,251,117,255,123
TCGA-21-5786-01Z-00-DX1,1,5.0,7.8145,1.0,0.8165,21.2,2.4,2,20,4,23
TCGA-21-5786-01Z-00-DX1,2,33.0,29.3619,0.481,0.9346,73.5152,7.2727,2,69,12,77
TCGA-21-5786-01Z-00-DX1,5,19.0,15.629,0.9775,0.7027,46.7895,6.9474,5,45,10,50
TCGA-21-5786-01Z-00-DX1,6,17.0,16.4144,0.7929,0.8373,98.2353,7.4118,5,96,11,101
TCGA-21-5786-01Z-00-DX1,7,7.0,10.496,0.7985,0.6901,38.7143,8.4286,7,38,11,41
TCGA-21-5786-01Z-00-DX1,8,15.0,13.5029,1.0,0.4899,176.6,8.6,7,175,11,179
TCGA-21-5786-01Z-00-DX1,11,7.0,9.1553,1.0,0.378,200.7143,10.0,9,200,12,203
TCGA-21-5786-01Z-00-DX1,12,8.0,9.7106,1.0,0.6124,62.875,12.125,11,62,14,65
TCGA-21-5786-01Z-00-DX1,15,9.0,10.496,1.0,0.6946,34.8889,14.6667,13,34,17,37
TCGA-21-5786-01Z-00-DX1,16,17.0,14.5183,1.0,0.297,195.6471,16.0,14,194,19,199
TCGA-21-5786-01Z-00-DX1,18,27.0,20.2067,0.831,0.7951,10.3333,19.0,16,8,23,14
TCGA-21-5786-01Z-00-DX1,19,9.0,11.6068,0.8395,0.9294,61.2222,16.5556,16,59,18,64
TCGA-21-5786-01Z-00-DX1,20,8.0,11.6068,0.7462,0.9422,68.625,16.375,16,67,18,72
TCGA-21-5786-01Z-00-DX1,21,8.0,9.7106,1.0,0.6124,97.875,17.125,16,97,19,100
TCGA-21-5786-01Z-00-DX1,22,8.0,9.7106,1.0,0.6124,151.125,17.125,16,150,19,153
TCGA-21-5786-01Z-00-DX1,23,42.0,29.6873,0.5989,0.8963,30.0,22.881,17,27,28,33
TCGA-21-5786-01Z-00-DX1,24,27.0,21.5474,0.7308,0.7886,227.5926,19.1852,17,224,23,232
TCGA-21-5786-01Z-00-DX1,25,13.0,14.2883,0.8002,0.8243,160.0769,19.7692,18,158,22,163
TCGA-21-5786-01Z-00-DX1,26,26.0,18.6359,0.9408,0.8324,177.5,22.0,19,176,26,180
TCGA-21-5786-01Z-00-DX1,27,19.0,15.629,0.9775,0.6078,41.6316,23.0,21,40,26,45
TCGA-21-5786-01Z-00-DX1,29,18.0,15.0737,0.9955,0.7227,60.6111,24.2778,22,59,28,63
TCGA-21-5786-01Z-00-DX1,33,10.0,11.6068,0.9328,0.7917,77.8,26.3,25,77,29,80
TCGA-21-5786-01Z-00-DX1,34,9.0,10.496,1.0,0.6946,206.8889,26.3333,25,206,29,209
TCGA-21-5786-01Z-00-DX1,35,6.0,8.5999,1.0,0.6742,123.8333,27.1667,26,123,29,126
TCGA-21-5786-01Z-00-DX1,36,9.0,11.0514,0.926,0.787,243.8889,26.7778,26,242,29,246
TCGA-21-5786-01Z-00-DX1,37,26.0,21.3174,0.719,0.9144,49.3462,31.0,27,48,36,52
TCGA-21-5786-01Z-00-DX1,39,15.0,13.7329,0.9995,0.7132,65.4667,30.6667,29,64,34,68
TCGA-21-5786-01Z-00-DX1,40,21.0,20.9921,0.5989,0.893,72.381,30.8095,29,69,34,77
TCGA-21-5786-01Z-00-DX1,41,12.0,11.8368,1.0,0.0,166.5,30.5,29,165,33,169
TCGA-21-5786-01Z-00-DX1,42,12.0,12.3921,0.982,0.795,30.0833,31.8333,30,29,35,32
TCGA-21-5786-01Z-00-DX1,43,11.0,11.6068,1.0,0.7084,112.6364,32.0909,31,111,34,115
TCGA-21-5786-01Z-00-DX1,44,20.0,16.1844,0.9595,0.43,246.25,34.15,32,244,37,249
TCGA-21-5786-01Z-00-DX1,46,6.0,9.1553,0.8995,0.8704,96.5,34.3333,34,95,36,99
TCGA-21-5786-01Z-00-DX1,48,36.0,26.1251,0.6628,0.8495,198.6944,36.6111,34,195,40,204
TCGA-21-5786-01Z-00-DX1,50,14.0,13.7329,0.9329,0.736,218.2857,37.0714,35,217,40,221
TCGA-21-5786-01Z-00-DX1,52,22.0,16.7397,0.9866,0.6107,92.7727,39.2273,37,91,42,96
TCGA-21-5786-01Z-00-DX1,53,8.0,9.9407,1.0,0.5774,122.0,38.5,37,121,41,124
TCGA-21-5786-01Z-00-DX1,54,5.0,7.8145,1.0,0.8165,152.2,38.6,38,151,40,154
TCGA-21-5786-01Z-00-DX1,55,13.0,16.9698,0.5673,0.9389,60.3846,43.1538,40,59,47,63
TCGA-21-5786-01Z-00-DX1,56,56.0,39.0726,0.461,0.7052,84.9286,45.9821,40,82,52,92
TCGA-21-5786-01Z-00-DX1,57,21.0,17.5251,0.8592,0.2917,102.619,43.4286,41,100,46,106
TCGA-21-5786-01Z-00-DX1,58,8.0,9.7106,1.0,0.6124,158.875,41.875,41,158,44,161
TCGA-21-5786-01Z-00-DX1,59,9.0,10.496,1.0,0.6946,219.6667,41.8889,41,218,44,222
